PPC Index	Possible Location Combinations	My Traffic	Opponent Traffic	Total Traffic	Traffic Difference	Traffic Ratio
0	[(40.72, -74.01), (37.24, -121.78)]	12528213.781404773	6537803.293254572	19066017.074659344	5990410.488150201	1.92
1	[(41.85, -87.62), (37.24, -121.78)]	12528213.781404773	6537803.293254572	19066017.074659344	5990410.488150201	1.92
2	[(40.72, -74.01), (41.85, -87.62), (37.24, -121.78)]	12528213.781404773	13075606.586509144	25603820.367913917	-547392.8051043712	0.96
