PPC Index	Possible Location Combinations	My Traffic	Opponent Traffic	Total Traffic	Traffic Difference	Traffic Ratio
1	[(40.72, -74.01), (39.02, -77.46)]	6526933.2501088055	848663.5203663814	7375596.770475186	5678269.729742425	7.69
0	[(34.05, -118.26), (39.02, -77.46)]	6526933.2501088055	10183962.244396577	16710895.494505383	-3657028.994287771	0.64
2	[(34.05, -118.26), (40.72, -74.01), (39.02, -77.46)]	6526933.2501088055	11032625.764762959	17559559.014871765	-4505692.514654153	0.59
