PPC Index	Possible Location Combinations	My Traffic	Opponent Traffic	Total Traffic	Traffic Difference	Traffic Ratio
0	[(39.02, -77.46), (40.72, -74.01)]	13007180.511727957	6890108.9287223555	19897289.44045031	6117071.583005602	1.89
1	[(39.02, -77.46), (41.85, -87.62)]	13007180.511727957	7579119.821594592	20586300.333322547	5428060.690133365	1.72
2	[(39.02, -77.46), (40.72, -74.01), (41.85, -87.62)]	13007180.511727957	14469228.750316948	27476409.262044907	-1462048.2385889906	0.9
