Index in PPC list	Rank of PPC for ISP A	Rank of PPC for ISP B	(Rank A - Rank B)^2	Willingness (A)	Willingness (B)	Willingness (AB) = 1 - (diff^2/(1-n)^2)
65.0	428.0	101.0	106929.0	0.1627450980392157	0.8043052837573386	0.36179654815731344
443.0	101.0	429.0	107584.0	0.803921568627451	0.162426614481409	0.36135613831888974
460.0	434.0	71.0	131769.0	0.15098039215686274	0.863013698630137	0.3609683457810707
93.0	429.0	98.0	109561.0	0.1607843137254902	0.8101761252446184	0.3609205068906902
24.0	71.0	435.0	132496.0	0.8627450980392157	0.1506849315068493	0.36055885234717117
399.0	99.0	430.0	109561.0	0.807843137254902	0.16046966731898238	0.3600476627909382
109.0	430.0	99.0	109561.0	0.1588235294117647	0.8082191780821918	0.35827953109449234
391.0	100.0	431.0	109561.0	0.8058823529411765	0.15851272015655576	0.3574109733778069
415.0	98.0	432.0	111556.0	0.8098039215686275	0.15655577299412915	0.3560610606551264
117.0	431.0	100.0	109561.0	0.1568627450980392	0.8062622309197651	0.3556297327431209
291.0	435.0	94.0	116281.0	0.14901960784313725	0.8180039138943248	0.34913983224874773
217.0	96.0	436.0	115600.0	0.8137254901960784	0.1487279843444227	0.3478846819946806
233.0	94.0	437.0	117649.0	0.8176470588235294	0.14677103718199608	0.3464201305818384
275.0	436.0	96.0	115600.0	0.14705882352941177	0.8140900195694716	0.34600450939969307
467.0	438.0	87.0	123201.0	0.14313725490196078	0.8317025440313112	0.3450327796711771
267.0	437.0	95.0	116964.0	0.1450980392156863	0.8160469667318982	0.3441029130662901
25.0	89.0	439.0	122500.0	0.8274509803921568	0.14285714285714285	0.3438128603079955
241.0	95.0	438.0	117649.0	0.8156862745098039	0.14481409001956946	0.34369007199014345
49.0	87.0	440.0	124609.0	0.8313725490196079	0.14090019569471623	0.34225802379502784
483.0	439.0	89.0	122500.0	0.1411764705882353	0.8277886497064579	0.34185417937851625
459.0	440.0	88.0	123904.0	0.1392156862745098	0.8297455968688845	0.3398729214005648
41.0	88.0	441.0	124609.0	0.8294117647058824	0.13894324853228962	0.3394718912651449
277.0	441.0	85.0	126736.0	0.13725490196078433	0.8356164383561644	0.33866274126835255
231.0	85.0	442.0	127449.0	0.8352941176470589	0.136986301369863	0.33826594823078754
215.0	84.0	443.0	128881.0	0.8372549019607843	0.1350293542074364	0.33623502006598777
269.0	442.0	86.0	126736.0	0.13529411764705881	0.8336594911937377	0.3358410714596307
293.0	443.0	84.0	128881.0	0.13333333333333333	0.837573385518591	0.3341802678233393
23.0	77.0	445.0	135424.0	0.8509803921568627	0.13111545988258316	0.33403096483516026
469.0	444.0	79.0	133225.0	0.13137254901960785	0.8473581213307241	0.33364591460361587
239.0	86.0	444.0	128164.0	0.8333333333333334	0.13307240704500978	0.3330070157481793
461.0	445.0	78.0	134689.0	0.12941176470588237	0.8493150684931506	0.33152882499866576
47.0	79.0	446.0	134689.0	0.8470588235294118	0.12915851272015655	0.3307640516040768
485.0	446.0	77.0	136161.0	0.12745098039215685	0.8512720156555773	0.3293864796492273
39.0	78.0	447.0	136161.0	0.8490196078431372	0.12720156555772993	0.3286283969879308
226.0	370.0	322.0	2304.0	0.27647058823529413	0.37181996086105673	0.32062015422752266
210.0	371.0	321.0	2500.0	0.27450980392156865	0.37377690802348335	0.32032081688822006
320.0	453.0	52.0	160801.0	0.11372549019607843	0.9001956947162426	0.31996124242477253
282.0	322.0	371.0	2401.0	0.37058823529411766	0.2759295499021526	0.3197753038677923
188.0	52.0	454.0	161604.0	0.9	0.11350293542074363	0.31961326924686534
298.0	321.0	372.0	2601.0	0.37254901960784315	0.273972602739726	0.3194811802752926
306.0	320.0	373.0	2809.0	0.37450980392156863	0.2720156555772994	0.3191747637797377
4.0	454.0	51.0	162409.0	0.11176470588235295	0.9021526418786693	0.31753554868794953
202.0	372.0	323.0	2401.0	0.2725490196078431	0.3698630136986301	0.3174992941295522
504.0	51.0	455.0	163216.0	0.9019607843137255	0.11154598825831702	0.3171909630751186
490.0	329.0	368.0	1521.0	0.3568627450980392	0.28180039138943247	0.3171183710240306
34.0	367.0	330.0	1369.0	0.2823529411764706	0.3561643835616438	0.3171183710240306
130.0	327.0	370.0	1849.0	0.3607843137254902	0.27788649706457924	0.31663399870674763
378.0	369.0	328.0	1681.0	0.2784313725490196	0.36007827788649704	0.31663399870674763
498.0	331.0	367.0	1296.0	0.35294117647058826	0.2837573385518591	0.31646429324752606
10.0	366.0	332.0	1156.0	0.28431372549019607	0.3522504892367906	0.316464293247526
348.0	455.0	48.0	165649.0	0.10980392156862745	0.9080234833659491	0.3157602561279468
474.0	330.0	369.0	1521.0	0.35490196078431374	0.27984344422700586	0.315145977395873
18.0	368.0	331.0	1369.0	0.2803921568627451	0.3542074363992172	0.315145977395873
160.0	50.0	456.0	164836.0	0.903921568627451	0.1095890410958904	0.3147378241199736
136.0	48.0	457.0	167281.0	0.907843137254902	0.10763209393346379	0.3125908793069146
372.0	456.0	50.0	164836.0	0.10784313725490197	0.9041095890410958	0.31225312569201275
364.0	457.0	49.0	166464.0	0.10588235294117647	0.9060665362035225	0.30973610828331044
144.0	49.0	458.0	167281.0	0.9058823529411765	0.10567514677103718	0.30940143924091773
122.0	308.0	390.0	6724.0	0.3980392156862745	0.23874755381604695	0.3082708047609373
386.0	389.0	309.0	6400.0	0.23921568627450981	0.3972602739726027	0.3082708047609373
196.0	458.0	47.0	168921.0	0.10392156862745099	0.9099804305283757	0.30751681866329195
312.0	47.0	459.0	169744.0	0.9098039215686274	0.10371819960861056	0.30718597745006454
402.0	284.0	407.0	15129.0	0.44509803921568625	0.2054794520547945	0.30242106607956837
290.0	415.0	264.0	22801.0	0.18823529411764706	0.48532289628180036	0.30224972807867506
242.0	264.0	416.0	23104.0	0.4843137254901961	0.18786692759295498	0.3016397380965262
114.0	406.0	287.0	14161.0	0.20588235294117646	0.44031311154598823	0.3010858672138876
106.0	407.0	286.0	14641.0	0.20392156862745098	0.44227005870841485	0.300313842719204
274.0	416.0	265.0	22801.0	0.18627450980392157	0.48336594911937375	0.30006458509480693
418.0	286.0	408.0	14884.0	0.4411764705882353	0.2035225048923679	0.29964869496410573
90.0	408.0	285.0	15129.0	0.2019607843137255	0.44422700587084146	0.2995270180117531
218.0	265.0	417.0	23104.0	0.4823529411764706	0.18590998043052837	0.29945655086293477
319.0	459.0	64.0	156025.0	0.10196078431372549	0.8767123287671232	0.2989820674532314
394.0	285.0	409.0	15376.0	0.44313725490196076	0.20156555772994128	0.29886653866772855
189.0	64.0	460.0	156816.0	0.8764705882352941	0.10176125244618395	0.2986481956936407
266.0	417.0	266.0	22801.0	0.1843137254901961	0.48140900195694714	0.2978762941813296
234.0	266.0	418.0	23104.0	0.4803921568627451	0.18395303326810175	0.2972702380210769
3.0	460.0	63.0	157609.0	0.1	0.8786692759295499	0.2964235611299395
505.0	63.0	461.0	158404.0	0.8784313725490196	0.09980430528375733	0.2960932840790421
363.0	461.0	62.0	159201.0	0.09803921568627451	0.8806262230919765	0.2938297197778053
161.0	61.0	462.0	160801.0	0.8823529411764706	0.09784735812133072	0.29382971977780525
50.0	260.0	423.0	26569.0	0.492156862745098	0.17416829745596868	0.2927765749946273
458.0	422.0	262.0	25600.0	0.17450980392156862	0.4892367906066536	0.29219277266897725
482.0	423.0	260.0	26569.0	0.17254901960784313	0.4931506849315068	0.29170647439484065
371.0	462.0	60.0	161604.0	0.09607843137254903	0.8845401174168297	0.29152225809961635
137.0	62.0	463.0	160801.0	0.8803921568627451	0.0958904109589041	0.29055320636083953
42.0	261.0	424.0	26569.0	0.49019607843137253	0.17221135029354206	0.29054660310398694
466.0	424.0	261.0	26569.0	0.17058823529411765	0.4911937377690802	0.2894682589050982
26.0	262.0	425.0	26569.0	0.48823529411764705	0.17025440313111545	0.288312692380243
145.0	60.0	464.0	163216.0	0.884313725490196	0.09393346379647749	0.2882128576556942
347.0	463.0	61.0	161604.0	0.09411764705882353	0.8825831702544031	0.2882128576556942
195.0	464.0	59.0	164025.0	0.09215686274509804	0.8864970645792564	0.2858265003535586
313.0	59.0	465.0	164836.0	0.8862745098039215	0.09197651663405088	0.285510844265705
321.0	465.0	58.0	165649.0	0.09019607843137255	0.8884540117416829	0.28308138004065264
187.0	58.0	466.0	166464.0	0.888235294117647	0.09001956947162426	0.28276944454090536
5.0	466.0	57.0	167281.0	0.08823529411764706	0.8904109589041096	0.2802956882374045
503.0	57.0	467.0	168100.0	0.8901960784313725	0.08806262230919765	0.2799875015711073
159.0	54.0	468.0	171396.0	0.8960784313725491	0.08610567514677103	0.2777722778064666
365.0	467.0	55.0	169744.0	0.08627450980392157	0.8943248532289628	0.2777722778064666
446.0	326.0	406.0	6400.0	0.3627450980392157	0.20743639921722112	0.2743110223285837
62.0	405.0	327.0	6084.0	0.20784313725490197	0.36203522504892366	0.2743110223285837
143.0	55.0	469.0	171396.0	0.8941176470588236	0.08414872798434442	0.2742970336484794
373.0	468.0	56.0	169744.0	0.08431372549019608	0.8923679060665362	0.2742970336484794
349.0	469.0	54.0	172225.0	0.08235294117647059	0.8962818003913894	0.2716826133288129
135.0	56.0	470.0	171396.0	0.8921568627450981	0.0821917808219178	0.27079136123871256
197.0	470.0	53.0	173889.0	0.0803921568627451	0.898238747553816	0.26872169673017116
311.0	53.0	471.0	174724.0	0.8980392156862745	0.08023483365949119	0.26842881196005797
2.0	448.0	220.0	51984.0	0.12352941176470589	0.5714285714285714	0.26568446566202863
506.0	220.0	449.0	52441.0	0.5705882352941176	0.1232876712328767	0.2652291363374101
370.0	449.0	217.0	53824.0	0.12156862745098039	0.5772994129158513	0.2649179066360687
146.0	218.0	450.0	53824.0	0.5745098039215686	0.12133072407045009	0.26401835257302897
138.0	217.0	451.0	54756.0	0.5764705882352941	0.11937377690802348	0.2623270313826562
346.0	450.0	219.0	53361.0	0.11960784313725491	0.5733855185909981	0.26188051696299525
194.0	452.0	210.0	58564.0	0.11568627450980393	0.5909980430528375	0.26147726831097096
76.0	474.0	31.0	196249.0	0.07254901960784314	0.9412915851272016	0.26132313649214284
424.0	31.0	475.0	197136.0	0.9411764705882353	0.07240704500978473	0.2610513494851783
314.0	210.0	453.0	59049.0	0.5901960784313726	0.11545988258317025	0.2610439999630978
362.0	451.0	218.0	54289.0	0.11764705882352941	0.5753424657534246	0.2601679244491288
162.0	219.0	452.0	54289.0	0.5725490196078431	0.11741682974559686	0.2592814894208657
84.0	475.0	33.0	195364.0	0.07058823529411765	0.9373776908023483	0.2572310964829347
408.0	33.0	476.0	196249.0	0.9372549019607843	0.07045009784735812	0.2569624477449055
100.0	476.0	32.0	197136.0	0.06862745098039216	0.9393346379647749	0.2538978964487733
432.0	32.0	477.0	198025.0	0.9392156862745098	0.0684931506849315	0.253633281581206
318.0	447.0	263.0	33856.0	0.12549019607843137	0.487279843444227	0.24728292116295328
190.0	263.0	448.0	34225.0	0.48627450980392156	0.12524461839530332	0.24678586956257312
99.0	478.0	39.0	192721.0	0.06470588235294118	0.9256360078277887	0.24473270035724906
425.0	39.0	479.0	193600.0	0.9254901960784314	0.06457925636007827	0.24447386083442157
75.0	479.0	38.0	194481.0	0.06274509803921569	0.9275929549902152	0.2412507220742496
433.0	40.0	480.0	193600.0	0.9235294117647059	0.06262230919765166	0.24048605859104347
409.0	38.0	481.0	196249.0	0.9274509803921569	0.060665362035225046	0.23720065239247257
83.0	480.0	40.0	193600.0	0.060784313725490195	0.923679060665362	0.2369497790780769
260.0	482.0	24.0	209764.0	0.056862745098039215	0.9549902152641878	0.2330308245311961
248.0	24.0	483.0	210681.0	0.9549019607843138	0.05675146771037182	0.23279194099887077
434.0	173.0	472.0	89401.0	0.6627450980392157	0.07827788649706457	0.22776805210740084
82.0	471.0	174.0	88209.0	0.0784313725490196	0.6614481409001957	0.22776805210740084
85.0	483.0	37.0	198916.0	0.054901960784313725	0.9295499021526419	0.2259073090341413
423.0	36.0	484.0	200704.0	0.9313725490196079	0.0547945205479452	0.22590730903414125
74.0	472.0	173.0	89401.0	0.07647058823529412	0.6634050880626223	0.22523538203940302
426.0	175.0	473.0	88804.0	0.6588235294117647	0.07632093933463796	0.22423655058992362
77.0	484.0	35.0	201601.0	0.052941176470588235	0.9334637964774951	0.2223031074416647
407.0	35.0	485.0	202500.0	0.9333333333333333	0.05283757338551859	0.22206996305928156
410.0	174.0	474.0	90000.0	0.6607843137254902	0.07436399217221135	0.2216721893549175
98.0	473.0	175.0	88804.0	0.07450980392156863	0.6594911937377691	0.2216721893549175
101.0	485.0	36.0	201601.0	0.050980392156862744	0.9315068493150684	0.21791875659264817
431.0	37.0	486.0	201601.0	0.9294117647058824	0.050880626223091974	0.21746046217035483
452.0	486.0	23.0	214369.0	0.049019607843137254	0.9569471624266145	0.2165852594909349
56.0	23.0	487.0	215296.0	0.9568627450980393	0.04892367906066536	0.2163636888349885
258.0	477.0	157.0	102400.0	0.06666666666666667	0.6947162426614482	0.21520784413545405
250.0	157.0	478.0	103041.0	0.6941176470588235	0.06653620352250489	0.2149045207371592
259.0	487.0	34.0	205209.0	0.047058823529411764	0.9354207436399217	0.2098089600105348
249.0	34.0	488.0	206116.0	0.9352941176470588	0.046966731898238745	0.2095893796677904
451.0	488.0	30.0	209764.0	0.045098039215686274	0.9432485322896281	0.20624902254152905
57.0	30.0	489.0	210681.0	0.9431372549019608	0.04500978473581213	0.2060349601874935
450.0	481.0	153.0	107584.0	0.058823529411764705	0.7025440313111546	0.20328826697301408
58.0	153.0	482.0	108241.0	0.7019607843137254	0.05870841487279843	0.20300493824024374
261.0	489.0	29.0	211600.0	0.043137254901960784	0.9452054794520548	0.20192466343132368
247.0	29.0	490.0	212521.0	0.9450980392156862	0.043052837573385516	0.20171552338200963
453.0	490.0	25.0	216225.0	0.041176470588235294	0.9530332681017613	0.19809731531144464
55.0	25.0	491.0	217156.0	0.9529411764705882	0.0410958904109589	0.19789382546286166
332.0	494.0	13.0	231361.0	0.03333333333333333	0.9765166340508806	0.18041772215711707
152.0	14.0	495.0	231361.0	0.9745098039215686	0.033268101761252444	0.18005580058471019
176.0	12.0	496.0	234256.0	0.9784313725490196	0.03131115459882583	0.17503090004403138
340.0	495.0	14.0	231361.0	0.03137254901960784	0.974559686888454	0.17485543042594273
330.0	491.0	116.0	140625.0	0.0392156862745098	0.7749510763209393	0.1743279618623922
154.0	117.0	492.0	140625.0	0.7725490196078432	0.03913894324853229	0.17388718249238677
170.0	115.0	493.0	142884.0	0.7764705882352941	0.03718199608610567	0.16991387928224366
338.0	492.0	117.0	140625.0	0.03725490196078431	0.7729941291585127	0.1696992059441123
356.0	496.0	12.0	234256.0	0.029411764705882353	0.9784735812133072	0.1696426678096282
168.0	13.0	497.0	234256.0	0.9764705882352941	0.029354207436399216	0.16930304250840147
354.0	493.0	115.0	142884.0	0.03529411764705882	0.776908023483366	0.16559070982928317
178.0	116.0	494.0	142884.0	0.7745098039215687	0.03522504892367906	0.16517307811809503
331.0	497.0	19.0	228484.0	0.027450980392156862	0.9647749510763209	0.16273911104845135
153.0	20.0	498.0	228484.0	0.9627450980392157	0.0273972602739726	0.16240867596428357
177.0	18.0	499.0	231361.0	0.9666666666666667	0.025440313111545987	0.1568193313163095
339.0	498.0	20.0	228484.0	0.025490196078431372	0.9628180039138943	0.1566602046073254
355.0	499.0	18.0	231361.0	0.023529411764705882	0.9667318982387475	0.1508198690482631
169.0	19.0	500.0	231361.0	0.9647058823529412	0.023483365949119372	0.15051425603098936
175.0	15.0	501.0	236196.0	0.9725490196078431	0.021526418786692758	0.14469104148725276
333.0	500.0	17.0	233289.0	0.021568627450980392	0.9686888454011742	0.14454510999123515
341.0	501.0	15.0	236196.0	0.0196078431372549	0.9726027397260274	0.1380964950873566
151.0	16.0	502.0	236196.0	0.9705882352941176	0.019569471624266144	0.13781835483503196
357.0	502.0	16.0	236196.0	0.01764705882352941	0.9706457925636007	0.13087797140153565
167.0	17.0	503.0	236196.0	0.9686274509803922	0.01761252446183953	0.13061383799123819
68.0	504.0	6.0	248004.0	0.013725490196078431	0.9902152641878669	0.11658125878809934
440.0	6.0	505.0	249001.0	0.9901960784313726	0.0136986301369863	0.11646600294302904
66.0	503.0	83.0	176400.0	0.01568627450980392	0.8395303326810176	0.11475671334497799
442.0	83.0	504.0	177241.0	0.8392156862745098	0.015655577299412915	0.11462288622849474
67.0	505.0	8.0	247009.0	0.011764705882352941	0.9863013698630136	0.10771975458475647
441.0	8.0	506.0	248004.0	0.9862745098039216	0.011741682974559686	0.10761283668785479
69.0	506.0	7.0	249001.0	0.00980392156862745	0.9882583170254403	0.09843173791852497
439.0	7.0	507.0	250000.0	0.9882352941176471	0.009784735812133072	0.09833423245831945
322.0	507.0	46.0	212521.0	0.00784313725490196	0.9119373776908023	0.08457215866409186
186.0	46.0	508.0	213444.0	0.9117647058823529	0.007827788649706457	0.08448136727059305
324.0	508.0	2.0	256036.0	0.0058823529411764705	0.9980430528375733	0.07662141663581952
184.0	2.0	509.0	257049.0	0.9980392156862745	0.005870841487279843	0.07654626074069992
323.0	509.0	4.0	255025.0	0.00392156862745098	0.9941291585127201	0.06243833533701654
185.0	4.0	510.0	256036.0	0.9941176470588236	0.003913894324853229	0.06237685000911776
510.0	509.0	256.0	64009.0	0.00392156862745098	0.5009784735812133	0.04432405063872622
325.0	510.0	3.0	257049.0	0.00196078431372549	0.9960861056751468	0.04419400424410238
183.0	3.0	511.0	258064.0	0.996078431372549	0.0019569471624266144	0.04415057032280403
