Index in PPC list	Rank of PPC for ISP A	Rank of PPC for ISP B	(Rank A - Rank B)^2	Willingness (A)	Willingness (B)	Willingness (AB) = 1 - (diff^2/(1-n)^2)
0.0	1.0	2.0	1.0	1.0	0.6666666666666666	0.816496580927726
2.0	3.0	1.0	4.0	0.3333333333333333	1.0	0.5773502691896257
1.0	2.0	3.0	1.0	0.6666666666666666	0.3333333333333333	0.4714045207910317
