PPC Index	Possible Location Combinations	My Traffic	Opponent Traffic	Total Traffic	Traffic Difference	Traffic Ratio
2	[(40.72, -74.01), (41.85, -87.62), (39.02, -77.46)]	14472213.342144543	11729095.828278737	26201309.17042328	2743117.513865806	1.23
1	[(41.85, -87.62), (39.02, -77.46)]	13266195.563632498	11729095.828278737	24995291.391911235	1537099.7353537604	1.13
0	[(40.72, -74.01), (39.02, -77.46)]	1206017.7785120455	11729095.828278737	12935113.606790783	-10523078.049766691	0.1
